# Daily mininum air temperature (degree C)
365
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 
10 
1 2 3 4 5 6 7 8 9 10 
14.960695	14.034445	13.108195	12.181945	11.255695	10.329445	9.403195	8.476945	7.550695	6.624445
14.8618	13.93555	13.0093	12.08305	11.1568	10.23055	9.3043	8.37805	7.4518	6.52555
14.760815	13.834565	12.908315	11.982065	11.055815	10.129565	9.203315	8.277065	7.350815	6.424565
14.65774	13.73149	12.80524	11.87899	10.95274	10.02649	9.10024	8.17399	7.24774	6.32149
14.55267	13.62642	12.70017	11.77392	10.84767	9.92142	8.99517	8.06892	7.14267	6.21642
14.44551	13.51926	12.59301	11.66676	10.74051	9.81426	8.88801	7.96176	7.03551	6.10926
14.33645	13.4102	12.48395	11.5577	10.63145	9.7052	8.77895	7.8527	6.92645	6.0002
14.225395	13.299145	12.372895	11.446645	10.520395	9.594145	8.667895	7.741645	6.815395	5.889145
14.112535	13.186285	12.260035	11.333785	10.407535	9.481285	8.555035	7.628785	6.702535	5.776285
13.997775	13.071525	12.145275	11.219025	10.292775	9.366525	8.440275	7.514025	6.587775	5.661525
13.881115	12.954865	12.028615	11.102365	10.176115	9.249865	8.323615	7.397365	6.471115	5.544865
13.762745	12.836495	11.910245	10.983995	10.057745	9.131495	8.205245	7.278995	6.352745	5.426495
13.64257	12.71632	11.79007	10.86382	9.93757	9.01132	8.08507	7.15882	6.23257	5.30632
13.520685	12.594435	11.668185	10.741935	9.815685	8.889435	7.963185	7.036935	6.110685	5.184435
13.397185	12.470935	11.544685	10.618435	9.692185	8.765935	7.839685	6.913435	5.987185	5.060935
13.27207	12.34582	11.41957	10.49332	9.56707	8.64082	7.71457	6.78832	5.86207	4.93582
13.145245	12.218995	11.292745	10.366495	9.440245	8.513995	7.587745	6.661495	5.735245	4.808995
13.016995	12.090745	11.164495	10.238245	9.311995	8.385745	7.459495	6.533245	5.606995	4.680745
12.88713	11.96088	11.03463	10.10838	9.18213	8.25588	7.32963	6.40338	5.47713	4.55088
12.75584	11.82959	10.90334	9.97709	9.05084	8.12459	7.19834	6.27209	5.34584	4.41959
12.623125	11.696875	10.770625	9.844375	8.918125	7.991875	7.065625	6.139375	5.213125	4.286875
12.48908	11.56283	10.63658	9.71033	8.78408	7.85783	6.93158	6.00533	5.07908	4.15283
12.35361	11.42736	10.50111	9.57486	8.64861	7.72236	6.79611	5.86986	4.94361	4.01736
12.216905	11.290655	10.364405	9.438155	8.511905	7.585655	6.659405	5.733155	4.806905	3.880655
12.078965	11.152715	10.226465	9.300215	8.373965	7.447715	6.521465	5.595215	4.668965	3.742715
11.93979	11.01354	10.08729	9.16104	8.23479	7.30854	6.38229	5.45604	4.52979	3.60354
11.799475	10.873225	9.946975	9.020725	8.094475	7.168225	6.241975	5.315725	4.389475	3.463225
11.65802	10.73177	9.80552	8.87927	7.95302	7.02677	6.10052	5.17427	4.24802	3.32177
11.51552	10.58927	9.66302	8.73677	7.81052	6.88427	5.95802	5.03177	4.10552	3.17927
11.371975	10.445725	9.519475	8.593225	7.666975	6.740725	5.814475	4.888225	3.961975	3.035725
11.227385	10.301135	9.374885	8.448635	7.522385	6.596135	5.669885	4.743635	3.817385	2.891135
11.08194	10.15569	9.22944	8.30319	7.37694	6.45069	5.52444	4.59819	3.67194	2.74569
10.93564	10.00939	9.08314	8.15689	7.23064	6.30439	5.37814	4.45189	3.52564	2.59939
10.788485	9.862235	8.935985	8.009735	7.083485	6.157235	5.230985	4.304735	3.378485	2.452235
