# Daily relative huimidity (frac)
365
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 
10 
1 2 3 4 5 6 7 8 9 10 
0.8543	0.8543	0.8543	0.8543	0.8543	0.8543	0.8543	0.8543	0.8543	0.8543
0.8564	0.8564	0.8564	0.8564	0.8564	0.8564	0.8564	0.8564	0.8564	0.8564
0.8584	0.8584	0.8584	0.8584	0.8584	0.8584	0.8584	0.8584	0.8584	0.8584
0.8603	0.8603	0.8603	0.8603	0.8603	0.8603	0.8603	0.8603	0.8603	0.8603
0.8621	0.8621	0.8621	0.8621	0.8621	0.8621	0.8621	0.8621	0.8621	0.8621
0.8638	0.8638	0.8638	0.8638	0.8638	0.8638	0.8638	0.8638	0.8638	0.8638
0.8653	0.8653	0.8653	0.8653	0.8653	0.8653	0.8653	0.8653	0.8653	0.8653
0.8667	0.8667	0.8667	0.8667	0.8667	0.8667	0.8667	0.8667	0.8667	0.8667
0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868
0.8692	0.8692	0.8692	0.8692	0.8692	0.8692	0.8692	0.8692	0.8692	0.8692
0.8703	0.8703	0.8703	0.8703	0.8703	0.8703	0.8703	0.8703	0.8703	0.8703
0.8713	0.8713	0.8713	0.8713	0.8713	0.8713	0.8713	0.8713	0.8713	0.8713
0.8722	0.8722	0.8722	0.8722	0.8722	0.8722	0.8722	0.8722	0.8722	0.8722
0.8729	0.8729	0.8729	0.8729	0.8729	0.8729	0.8729	0.8729	0.8729	0.8729
0.8736	0.8736	0.8736	0.8736	0.8736	0.8736	0.8736	0.8736	0.8736	0.8736
0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742
0.8746	0.8746	0.8746	0.8746	0.8746	0.8746	0.8746	0.8746	0.8746	0.8746
0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875
0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753
0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755
0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755
0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755
0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755	0.8755
0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753	0.8753
0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875
0.8747	0.8747	0.8747	0.8747	0.8747	0.8747	0.8747	0.8747	0.8747	0.8747
0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742	0.8742
0.8737	0.8737	0.8737	0.8737	0.8737	0.8737	0.8737	0.8737	0.8737	0.8737
0.8731	0.8731	0.8731	0.8731	0.8731	0.8731	0.8731	0.8731	0.8731	0.8731
0.8725	0.8725	0.8725	0.8725	0.8725	0.8725	0.8725	0.8725	0.8725	0.8725
0.8717	0.8717	0.8717	0.8717	0.8717	0.8717	0.8717	0.8717	0.8717	0.8717
0.8709	0.8709	0.8709	0.8709	0.8709	0.8709	0.8709	0.8709	0.8709	0.8709
0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87	0.87
0.869	0.869	0.869	0.869	0.869	0.869	0.869	0.869	0.869	0.869
0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.868
0.8669	0.8669	0.8669	0.8669	0.8669	0.8669	0.8669	0.8669	0.8669	0.8669
0.8657	0.8657	0.8657	0.8657	0.8657	0.8657	0.8657	0.8657	0.8657	0.8657
0.8645	0.8645	0.8645	0.8645	0.8645	0.8645	0.8645	0.8645	0.8645	0.8645
0.8632	0.8632	0.8632	0.8632	0.8632	0.8632	0.8632	0.8632	0.8632	0.8632
0.8618	0.8618	0.8618	0.8618	0.8618	0.8618	0.8618	0.8618	0.8618	0.8618
0.8604	0.8604	0.8604	0.8604	0.8604	0.8604	0.8604	0.8604	0.8604	0.8604
0.8589	0.8589	0.8589	0.8589	0.8589	0.8589	0.8589	0.8589	0.8589	0.8589
0.8574	0.8574	0.8574	0.8574	0.8574	0.8574	0.8574	0.8574	0.8574	0.8574
0.8558	0.8558	0.8558	0.8558	0.8558	0.8558	0.8558	0.8558	0.8558	0.8558
0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542
0.8525	0.8525	0.8525	0.8525	0.8525	0.8525	0.8525	0.8525	0.8525	0.8525
0.8507	0.8507	0.8507	0.8507	0.8507	0.8507	0.8507	0.8507	0.8507	0.8507
0.8489	0.8489	0.8489	0.8489	0.8489	0.8489	0.8489	0.8489	0.8489	0.8489
0.847	0.847	0.847	0.847	0.847	0.847	0.847	0.847	0.847	0.847
0.8451	0.8451	0.8451	0.8451	0.8451	0.8451	0.8451	0.8451	0.8451	0.8451
0.8432	0.8432	0.8432	0.8432	0.8432	0.8432	0.8432	0.8432	0.8432	0.8432
0.8412	0.8412	0.8412	0.8412	0.8412	0.8412	0.8412	0.8412	0.8412	0.8412
0.8391	0.8391	0.8391	0.8391	0.8391	0.8391	0.8391	0.8391	0.8391	0.8391
0.8371	0.8371	0.8371	0.8371	0.8371	0.8371	0.8371	0.8371	0.8371	0.8371
0.8349	0.8349	0.8349	0.8349	0.8349	0.8349	0.8349	0.8349	0.8349	0.8349
0.8328	0.8328	0.8328	0.8328	0.8328	0.8328	0.8328	0.8328	0.8328	0.8328
0.8306	0.8306	0.8306	0.8306	0.8306	0.8306	0.8306	0.8306	0.8306	0.8306
0.8283	0.8283	0.8283	0.8283	0.8283	0.8283	0.8283	0.8283	0.8283	0.8283
0.826	0.826	0.826	0.826	0.826	0.826	0.826	0.826	0.826	0.826
0.8237	0.8237	0.8237	0.8237	0.8237	0.8237	0.8237	0.8237	0.8237	0.8237
0.8214	0.8214	0.8214	0.8214	0.8214	0.8214	0.8214	0.8214	0.8214	0.8214
0.819	0.819	0.819	0.819	0.819	0.819	0.819	0.819	0.819	0.819
0.8166	0.8166	0.8166	0.8166	0.8166	0.8166	0.8166	0.8166	0.8166	0.8166
0.8141	0.8141	0.8141	0.8141	0.8141	0.8141	0.8141	0.8141	0.8141	0.8141
0.8117	0.8117	0.8117	0.8117	0.8117	0.8117	0.8117	0.8117	0.8117	0.8117
0.8092	0.8092	0.8092	0.8092	0.8092	0.8092	0.8092	0.8092	0.8092	0.8092
0.8067	0.8067	0.8067	0.8067	0.8067	0.8067	0.8067	0.8067	0.8067	0.8067
0.8041	0.8041	0.8041	0.8041	0.8041	0.8041	0.8041	0.8041	0.8041	0.8041
0.8015	0.8015	0.8015	0.8015	0.8015	0.8015	0.8015	0.8015	0.8015	0.8015
0.7989	0.7989	0.7989	0.7989	0.7989	0.7989	0.7989	0.7989	0.7989	0.7989
0.7963	0.7963	0.7963	0.7963	0.7963	0.7963	0.7963	0.7963	0.7963	0.7963
0.7937	0.7937	0.7937	0.7937	0.7937	0.7937	0.7937	0.7937	0.7937	0.7937
0.791	0.791	0.791	0.791	0.791	0.791	0.791	0.791	0.791	0.791
0.7883	0.7883	0.7883	0.7883	0.7883	0.7883	0.7883	0.7883	0.7883	0.7883
0.7857	0.7857	0.7857	0.7857	0.7857	0.7857	0.7857	0.7857	0.7857	0.7857
0.7829	0.7829	0.7829	0.7829	0.7829	0.7829	0.7829	0.7829	0.7829	0.7829
0.7802	0.7802	0.7802	0.7802	0.7802	0.7802	0.7802	0.7802	0.7802	0.7802
0.7775	0.7775	0.7775	0.7775	0.7775	0.7775	0.7775	0.7775	0.7775	0.7775
0.7747	0.7747	0.7747	0.7747	0.7747	0.7747	0.7747	0.7747	0.7747	0.7747
0.772	0.772	0.772	0.772	0.772	0.772	0.772	0.772	0.772	0.772
0.7692	0.7692	0.7692	0.7692	0.7692	0.7692	0.7692	0.7692	0.7692	0.7692
0.7664	0.7664	0.7664	0.7664	0.7664	0.7664	0.7664	0.7664	0.7664	0.7664
0.7636	0.7636	0.7636	0.7636	0.7636	0.7636	0.7636	0.7636	0.7636	0.7636
0.7608	0.7608	0.7608	0.7608	0.7608	0.7608	0.7608	0.7608	0.7608	0.7608
0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758
0.7552	0.7552	0.7552	0.7552	0.7552	0.7552	0.7552	0.7552	0.7552	0.7552
0.7524	0.7524	0.7524	0.7524	0.7524	0.7524	0.7524	0.7524	0.7524	0.7524
0.7496	0.7496	0.7496	0.7496	0.7496	0.7496	0.7496	0.7496	0.7496	0.7496
0.7467	0.7467	0.7467	0.7467	0.7467	0.7467	0.7467	0.7467	0.7467	0.7467
0.7439	0.7439	0.7439	0.7439	0.7439	0.7439	0.7439	0.7439	0.7439	0.7439
0.7411	0.7411	0.7411	0.7411	0.7411	0.7411	0.7411	0.7411	0.7411	0.7411
0.7383	0.7383	0.7383	0.7383	0.7383	0.7383	0.7383	0.7383	0.7383	0.7383
0.7354	0.7354	0.7354	0.7354	0.7354	0.7354	0.7354	0.7354	0.7354	0.7354
0.7326	0.7326	0.7326	0.7326	0.7326	0.7326	0.7326	0.7326	0.7326	0.7326
0.7298	0.7298	0.7298	0.7298	0.7298	0.7298	0.7298	0.7298	0.7298	0.7298
0.727	0.727	0.727	0.727	0.727	0.727	0.727	0.727	0.727	0.727
0.7242	0.7242	0.7242	0.7242	0.7242	0.7242	0.7242	0.7242	0.7242	0.7242
0.7214	0.7214	0.7214	0.7214	0.7214	0.7214	0.7214	0.7214	0.7214	0.7214
0.7186	0.7186	0.7186	0.7186	0.7186	0.7186	0.7186	0.7186	0.7186	0.7186
0.7158	0.7158	0.7158	0.7158	0.7158	0.7158	0.7158	0.7158	0.7158	0.7158
0.713	0.713	0.713	0.713	0.713	0.713	0.713	0.713	0.713	0.713
0.7102	0.7102	0.7102	0.7102	0.7102	0.7102	0.7102	0.7102	0.7102	0.7102
0.7074	0.7074	0.7074	0.7074	0.7074	0.7074	0.7074	0.7074	0.7074	0.7074
0.7047	0.7047	0.7047	0.7047	0.7047	0.7047	0.7047	0.7047	0.7047	0.7047
0.7019	0.7019	0.7019	0.7019	0.7019	0.7019	0.7019	0.7019	0.7019	0.7019
0.6992	0.6992	0.6992	0.6992	0.6992	0.6992	0.6992	0.6992	0.6992	0.6992
0.6965	0.6965	0.6965	0.6965	0.6965	0.6965	0.6965	0.6965	0.6965	0.6965
0.6938	0.6938	0.6938	0.6938	0.6938	0.6938	0.6938	0.6938	0.6938	0.6938
0.6911	0.6911	0.6911	0.6911	0.6911	0.6911	0.6911	0.6911	0.6911	0.6911
0.6884	0.6884	0.6884	0.6884	0.6884	0.6884	0.6884	0.6884	0.6884	0.6884
0.6858	0.6858	0.6858	0.6858	0.6858	0.6858	0.6858	0.6858	0.6858	0.6858
0.6831	0.6831	0.6831	0.6831	0.6831	0.6831	0.6831	0.6831	0.6831	0.6831
0.6805	0.6805	0.6805	0.6805	0.6805	0.6805	0.6805	0.6805	0.6805	0.6805
0.6779	0.6779	0.6779	0.6779	0.6779	0.6779	0.6779	0.6779	0.6779	0.6779
0.6753	0.6753	0.6753	0.6753	0.6753	0.6753	0.6753	0.6753	0.6753	0.6753
